tDate,T_TotalSideEffet,T-GeneralSideEffect,T_SeriousSideEffect_Sum,T_SeriousSideEffect_Death,T_SeriousSideEffect_Anaphylaxis,T_SeriousSideEffect_SevereSuspicion,T_SeriousSideEffect_Convulsion,T_SeriousSideEffect_Major,T_Performance,T_Declaration,AZ_TotalSideEffet,AZ-GeneralSideEffect,AZ_SeriousSideEffect_Sum,AZ_SeriousSideEffect_Death,AZ_SeriousSideEffect_Anaphylaxis,AZ_SeriousSideEffect_SevereSuspicion,AZ_SeriousSideEffect_Convulsion,AZ_SeriousSideEffect_Major,AZ_Performance,AZ_Declaration,PF_TotalSideEffet,PF-GeneralSideEffect,PF_SeriousSideEffect_Sum,PF_SeriousSideEffect_Death,PF_SeriousSideEffect_Anaphylaxis,PF_SeriousSideEffect_SevereSuspicion,PF_SeriousSideEffect_Convulsion,PF_SeriousSideEffect_Major,PF_Performance,PF_Declaration,M_TotalSideEffect,M_GeneralSideEffect,M_SeriousSideEffect_Sum,M_SeriousSideEffect_Death,M_SeriousSideEffect_Anaphylaxis,M_SeriousSideEffect_Major,M_Performance,M_Declaration,J_TotalSideEffect,J_GeneralSideEffect,J_SeriousSideEffect_Sum,J_SeriousSideEffect_Death,J_SeriousSideEffect_Anaphylaxis,J_SeriousSideEffect_Major,J_Performance,J_Declaration,X_New_TotalSideEffect,X_New_GeneralSideEffect,X_New_SeriousSideEffect_Sum,X_New_SeriousSideEffect_Death,X_New_SeriousSideEffect_Anaphylaxis,X_New_SeriousSideEffect_Major,X_New_Performance,X_New_Declaration,X_Acc_TotalSideEffect,X_Acc_GeneralSideEffect,X_Acc_SeriousSideEffect_Sum,X_Acc_SeriousSideEffect_Death,X_Acc_SeriousSideEffect_Anaphylaxis,X_Acc_SeriousSideEffect_Major,X_Acc_Performance,X_Acc_Declaration
2021-03-25,78,74,0,0,3,1,0,0,735815,1.35,63,59,0,0,3,1,0,0,673183,1.45,15,15,0,0,0,0,0,0,62632,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-26,103,98,0,1,3,1,0,0,771284,1.31,87,82,0,1,3,1,0,0,707481,1.39,16,16,0,0,0,0,0,0,63803,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,149,140,0,4,4,1,0,0,797506,1.29,130,124,0,4,1,1,0,0,732056,1.36,19,16,0,0,3,0,0,0,65450,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,48,46,0,0,1,1,0,0,799090,1.29,47,45,0,0,1,1,0,0,733562,1.37,1,1,0,0,0,0,0,0,65528,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,47,47,0,0,0,0,0,0,799198,1.29,15,15,0,0,0,0,0,0,733586,1.37,32,32,0,0,0,0,0,0,65612,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,138,133,0,1,4,0,0,0,828599,1.27,127,123,0,1,3,0,0,0,761771,1.33,11,10,0,0,1,0,0,0,66828,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-31,90,82,0,4,1,3,0,0,860387,1.23,84,76,0,4,1,3,0,0,791454,1.29,6,6,0,0,0,0,0,0,68933,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-01,123,119,0,2,0,2,0,0,889546,1.2,101,97,0,2,0,2,0,0,815769,1.27,22,22,0,0,0,0,0,0,73777,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-02,124,119,0,2,1,2,0,0,933924,1.16,69,65,0,2,0,2,0,0,834226,1.25,55,54,0,0,1,0,0,0,99698,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-03,147,143,0,2,1,1,0,0,979936,1.12,89,86,0,1,1,1,0,0,853579,1.23,58,57,0,1,0,0,0,0,126357,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-04,50,49,0,0,1,0,0,0,989381,1.11,42,41,0,0,1,0,0,0,855929,1.23,8,8,0,0,0,0,0,0,133452,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-05,7,6,0,0,0,1,0,0,990094,1.11,3,2,0,0,0,1,0,0,856006,1.23,4,4,0,0,0,0,0,0,134088,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-06,144,137,0,4,0,3,0,0,1027561,1.08,97,92,0,2,0,3,0,0,870724,1.22,47,45,0,2,0,0,0,0,156837,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-07,74,71,0,2,0,1,0,0,1072480,1.05,44,42,0,1,1,0,0,0,887452,1.2,30,29,0,1,0,0,0,0,185028,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-08,94,90,0,2,1,1,0,0,1118221,1.01,55,51,0,2,1,1,0,0,903074,1.19,39,39,0,0,0,0,0,0,215147,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-09,159,153,0,2,0,4,0,0,1165802,0.98,90,85,0,1,0,4,0,0,911228,1.19,69,68,0,1,0,0,0,0,254574,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-10,131,123,0,2,4,2,0,0,1207482,0.96,54,50,0,1,1,2,0,0,916119,1.19,77,73,0,1,3,0,0,0,291363,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,18,18,0,0,0,0,0,0,1217460,0.95,1,1,0,0,0,0,0,0,916780,1.19,17,17,0,0,0,0,0,0,300680,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,9,8,0,0,0,1,0,0,1217766,0.95,4,3,0,0,0,1,0,0,916780,1.19,5,5,0,0,0,0,0,0,300986,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-13,109,107,0,1,0,1,0,0,1255899,0.93,30,29,0,1,0,0,0,0,924027,1.18,79,78,0,0,0,1,0,0,331872,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-14,64,62,0,1,1,0,0,0,1299632,0.91,26,24,0,1,1,0,0,0,936448,1.17,38,38,0,0,0,0,0,0,363184,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-15,128,124,0,2,1,1,0,0,1346478,0.89,95,93,0,1,1,0,0,0,951712,1.16,33,31,0,1,0,1,0,0,394766,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-16,86,81,0,1,3,1,0,0,1440224,0.83,35,33,0,1,0,1,0,0,971984,1.14,51,48,0,0,3,0,0,0,468240,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-17,106,97,0,4,3,2,0,0,1543546,0.79,54,48,0,3,2,1,0,0,998736,1.11,52,49,0,1,1,1,0,0,544810,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,78,76,0,0,1,1,0,0,1573088,0.78,30,29,0,0,1,1,0,0,1000243,1.11,47,47,0,0,0,0,0,0,572845,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,38,34,0,2,0,2,0,0,1577975,0.77,9,8,0,1,0,0,0,0,1000266,1.12,29,26,0,1,0,2,0,0,577709,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,166,156,0,3,2,5,0,0,1700076,0.73,102,98,0,1,0,3,0,0,1043465,1.08,64,58,0,2,2,2,0,0,656611,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,138,129,0,2,4,3,0,0,1832004,0.68,82,77,0,0,4,1,0,0,1093182,1.04,56,52,0,2,0,2,0,0,738822,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,199,192,0,1,3,3,0,0,1964389,0.65,138,135,0,0,2,1,0,0,1141162,1.01,61,57,0,1,1,2,0,0,823227,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,279,275,0,1,1,2,0,0,2114700,0.62,209,208,0,0,1,0,0,0,1194726,0.98,70,67,0,1,0,2,0,0,919974,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,321,308,0,3,6,4,0,0,2294259,0.58,224,217,0,1,3,3,0,0,1277785,0.93,97,91,0,2,3,1,0,0,1016474,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,197,190,0,2,5,0,0,0,2365177,0.57,141,137,0,0,4,0,0,0,1312004,0.92,56,53,0,2,1,0,0,0,1053173,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,203,192,0,2,9,0,0,0,2371793,0.57,156,148,0,2,6,0,0,0,1313131,0.92,47,44,0,0,3,0,0,0,1058662,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,546,538,0,2,4,2,0,0,2536478,0.56,411,406,0,0,3,2,0,0,1370849,0.91,135,132,0,2,1,0,0,0,1165629,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-28,412,392,0,6,10,4,0,0,2735051,0.53,305,297,0,0,8,0,0,0,1444022,0.89,107,95,0,6,2,4,0,0,1291029,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-29,433,419,0,5,4,5,0,0,2977515,0.5,322,314,0,3,5,0,0,0,1534425,0.86,111,105,0,2,0,4,0,0,1443090,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-30,499,491,0,0,5,3,0,0,3254738,0.48,349,347,0,0,2,0,0,0,1640619,0.82,150,144,0,0,3,3,0,0,1614119,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-01,697,686,0,2,6,3,0,0,3554402,0.46,483,478,0,0,4,1,0,0,1775732,0.79,214,208,0,2,2,2,0,0,1778670,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-02,328,321,0,4,1,2,0,0,3631292,0.46,236,234,0,1,1,0,0,0,1829425,0.78,92,87,0,3,0,2,0,0,1801867,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-03,121,118,0,3,0,0,0,0,3633353,0.46,82,80,0,2,0,0,0,0,1829923,0.78,39,38,0,1,0,0,0,0,1803430,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-04,858,847,0,3,5,3,0,0,3733940,0.47,623,618,0,0,4,1,0,0,1864176,0.8,235,229,0,3,1,2,0,0,1869764,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-05,625,614,0,3,1,7,0,0,3828206,0.47,471,468,0,0,1,2,0,0,1897179,0.81,154,146,0,3,0,5,0,0,1931027,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-06,150,146,0,0,1,3,0,0,3883829,0.47,101,99,0,0,1,1,0,0,1922778,0.8,49,47,0,0,0,2,0,0,1961051,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-07,611,566,45,4,4,0,0,37,4005806,0,421,394,27,3,3,0,0,21,1960799,0,190,172,18,1,1,0,0,16,2045007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-08,523,498,25,3,2,0,0,20,4136581,0,352,343,9,1,0,0,0,8,2005438,0,171,155,16,2,2,0,0,12,2131143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-09,237,228,9,0,0,0,0,9,4176221,0,149,142,7,0,0,0,0,7,2014746,0,88,86,2,0,0,0,0,2,2161475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-10,80,75,5,0,0,0,0,5,4181003,0,39,37,2,0,0,0,0,2,2014788,0,41,38,3,0,0,0,0,3,2166215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-12,412,375,37,1,0,0,0,36,4363470,0,247,235,12,0,0,0,0,12,2028257,0,165,140,25,1,0,0,0,24,2335213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-15,409,377,32,3,1,0,0,28,4636641,0,201,191,10,0,1,0,0,9,2050141,0,208,186,22,3,0,0,0,19,2586500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-17,77,73,4,1,0,0,0,3,4674151,0,12,12,0,0,0,0,0,0,2051821,0,65,61,4,1,0,0,0,3,2622330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-18,487,430,57,8,2,0,0,47,0,0,184,167,17,1,0,0,0,16,0,0,303,263,40,7,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,438,389,49,9,2,0,0,38,4939339,0,202,180,22,0,0,0,0,22,2111708,0,236,209,27,9,2,0,0,16,2827631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-20,91,87,4,0,1,0,0,3,0,0,21,19,2,0,0,0,0,2,0,0,70,68,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-21,459,421,38,3,3,0,0,32,0,0,157,149,8,1,0,0,0,7,0,0,302,272,30,2,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-22,456,406,50,5,5,0,0,40,5495098,0,159,144,15,0,1,0,0,14,2273178,0,297,262,35,5,4,0,0,26,3221920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-23,159,152,7,0,0,0,0,7,0,0,55,53,2,0,0,0,0,2,0,0,104,99,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-24,77,68,9,5,0,0,0,4,5539242,0.4,16,15,1,0,0,0,0,1,2290661,0.8,61,53,8,5,0,0,0,3,3248581,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-25,536,488,48,8,1,0,0,39,0,0,204,196,8,0,0,0,0,8,0,0,332,292,40,8,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-26,401,365,36,4,1,0,0,31,5887992,0.43,165,153,12,0,1,0,0,11,2415901,0.78,236,212,24,4,0,0,0,20,3472091,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-27,367,327,40,3,3,0,0,34,0,0,138,122,16,0,2,0,0,14,0,0,229,205,24,3,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-28,405,353,52,8,6,0,0,38,0,0,207,180,27,3,6,0,0,18,0,0,198,173,25,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-29,784,738,46,3,5,0,0,38,7367683,0.36,551,532,19,0,4,0,0,15,3615429,0.55,233,206,27,3,1,0,0,23,3752254,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,497,480,17,2,3,0,0,12,0,0,390,377,13,2,3,0,0,8,0,0,107,103,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,276,256,20,1,0,0,0,19,7547239,0.37,202,194,8,0,0,0,0,8,3776342,0.54,74,62,12,1,0,0,0,11,3770897,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,1271,1200,71,5,5,0,0,61,0,0,998,959,39,1,4,0,0,34,0,0,273,241,32,4,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,951,887,64,5,3,0,0,56,8556522,0.35,758,718,40,0,3,0,0,37,4563031,0.49,193,169,24,5,0,0,0,19,3993491,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,1174,1096,78,7,9,0,0,62,0,0,939,887,52,3,6,0,0,43,0,0,235,209,26,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,1125,1063,62,7,5,0,0,50,0,0,885,842,43,3,5,0,0,35,0,0,240,221,19,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,1293,1209,84,0,6,0,0,78,9732863,0.34,1054,999,55,0,4,0,0,51,5440690,0.46,239,210,29,0,2,0,0,27,4292173,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,703,675,28,2,1,0,0,25,0,0,607,589,18,0,1,0,0,17,0,0,96,86,10,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,312,305,7,0,0,0,0,7,9878469,0.35,260,255,5,0,0,0,0,5,5561770,0.47,52,50,2,0,0,0,0,2,4316699,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,1898,1802,96,3,4,0,0,89,0,0,1558,1484,74,2,4,0,0,68,0,0,340,318,22,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,1897,1778,119,11,6,0,0,102,11527605,0.33,1614,1533,81,3,6,0,0,72,6948977,0.42,283,245,38,8,0,0,0,30,4578628,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,1859,1780,79,7,8,0,0,64,0,0,1628,1564,64,3,7,0,0,54,0,0,231,216,15,4,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,2125,2016,109,3,10,0,0,96,0,0,1790,1713,77,2,0,0,0,75,0,0,294,272,22,1,3,0,0,18,0,0,0,0,0,0,0,0,0,0,41,31,10,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,2572,2454,118,3,22,0,0,93,13807386,0.32,2006,1924,82,1,8,0,0,73,8427802,0.41,319,299,20,2,3,0,0,15,4925852,0.2,0,0,0,0,0,0,0,0,247,231,16,0,11,5,453732,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,1461,1395,66,3,9,0,0,54,0,0,1146,1098,48,2,5,0,0,41,0,0,148,137,11,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,167,160,7,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,752,731,21,3,3,0,0,15,14255881,0.33,550,540,10,2,2,0,0,6,8701639,0.42,76,73,3,0,0,0,0,3,4975713,0.21,0,0,0,0,0,0,0,0,126,118,8,1,1,6,578529,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,3796,3624,172,9,9,0,0,154,0,0,2877,2751,126,5,5,0,0,116,0,0,359,334,25,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,560,539,21,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,2974,2847,127,11,15,0,0,101,15827645,0.34,2184,2090,94,9,6,0,0,79,9788975,0.42,316,297,19,2,5,0,0,12,5174732,0.21,0,0,0,0,0,0,0,0,474,460,14,0,4,10,863938,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,2848,2699,149,6,25,0,0,118,0,0,2108,2013,95,2,8,0,0,85,0,0,303,273,30,4,7,0,0,19,0,0,0,0,0,0,0,0,0,0,437,413,24,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,3552,3355,197,13,18,0,0,166,0,0,2633,2497,136,6,8,0,0,122,0,0,346,308,38,7,5,0,0,26,0,0,0,0,0,0,0,0,0,0,573,550,23,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,3830,3636,194,10,9,0,0,175,17682685,0.36,2789,2651,138,7,7,0,0,124,11007786,0.44,428,392,36,3,2,0,0,31,5576648,0.21,0,0,0,0,0,0,0,0,613,593,20,0,0,20,1098251,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,2399,2317,82,3,3,0,0,76,0,0,1890,1828,62,1,3,0,0,58,0,0,201,190,11,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,308,299,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,881,855,26,5,0,0,0,21,17946801,0.37,663,646,17,4,0,0,0,13,11197825,0.46,87,81,6,1,0,0,0,5,5633112,0.22,0,0,0,0,0,0,0,0,131,128,3,0,0,3,1115864,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,5201,4997,204,6,9,0,0,189,0,0,3983,3834,149,3,6,0,0,140,0,0,526,495,31,3,3,0,0,25,0,0,1,1,0,0,0,0,0,0,691,667,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,3632,3439,193,5,5,0,0,183,18267181,0.42,2751,2612,139,5,1,0,0,133,11237646,0.52,434,402,32,0,3,0,0,29,5904195,0.22,0,0,0,0,0,0,1384,0.07,447,425,22,0,1,21,1123956,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,2829,2694,135,6,3,0,0,126,0,0,2157,2054,103,2,1,0,0,100,0,0,331,308,23,4,2,0,0,17,0,0,1,1,0,0,0,0,0,0,340,331,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,2517,2408,109,11,1,0,0,97,0,0,1806,1735,71,6,0,0,0,65,0,0,399,373,26,5,1,0,0,20,0,0,5,5,0,0,0,0,0,0,307,295,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
