tDate,SumToday,SumWeeklyDailyAverage,SumWeeklyAccConfirmed,SumWeeklyOccurrenceRate,MetropolitanToday,MetropolitanWeeklyDailyAverage,MetropolitanWeeklyAccConfirmed,MetropolitanWeeklyOccurrenceRate,ChungcheongToday,ChungcheongWeeklyDailyAverage,ChungcheongWeeklyAccConfirmed,ChungcheongWeeklyOccurrenceRate,HonamToday,HonamWeeklyDailyAverage,HonamWeeklyAccConfirmed,HonamWeeklyOccurrenceRate,GyeongbukToday,GyeongbukWeeklyDailyAverage,GyeongbukWeeklyAccConfirmed,GyeongbukWeeklyOccurrenceRate,GyeongnamToday,GyeongnamWeeklyDailyAverage,GyeongnamWeeklyAccConfirmed,GyeongnamWeeklyOccurrenceRate,GangwonToday,GangwonWeeklyDailyAverage,GangwonWeeklyAccConfirmed,GangwonWeeklyOccurrenceRate,JejuToday,JejuWeeklyDailyAverage,JejuWeeklyAccConfirmed,JejuWeeklyOccurrenceRate
2022-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-22,8886,7046.1,49323,13.6,4443,3468.3,24278,13.3,851,679.6,4757,12.3,706,562.1,3935,11.1,966,832.6,5828,16.6,1409,1112.7,7789,14.3,359,282.6,1978,18.4,152,108.3,758,16
2022-06-23,7405,6974.4,48821,13.5,3889,3474.1,24319,13.4,744,669.3,4685,12.1,544,551.7,3862,10.9,722,790.4,5533,15.8,1150,1109.3,7765,14.2,261,275.3,1927,17.9,95,104.3,730,15.4
2022-06-24,7116,6970.9,48796,13.5,3800,3550.3,24852,13.6,641,656.3,4594,11.8,520,544,3808,10.7,772,773.1,5412,15.4,966,1069.3,7485,13.7,295,274.9,1924,17.9,122,103,721,15.2
2022-06-25,6705,6964.4,48751,13.5,3598,3610.1,25271,13.9,638,655.7,4590,11.8,504,539.6,3777,10.7,654,744.1,5209,14.8,988,1047.4,7332,13.5,246,266.7,1867,17.3,77,100.7,705,14.9
2022-06-26,6111,6982.7,48879,13.5,3257,3680.7,25765,14.1,575,653.6,4575,11.8,475,533.7,3736,10.5,586,714.9,5004,14.3,952,1047.1,7330,13.4,176,256.3,1794,16.7,90,96.4,675,14.2
2022-06-27,3315,6965.1,48756,13.5,1772,3678.4,25749,14.1,345,654.9,4584,11.8,299,535.7,3750,10.6,279,703.7,4926,14,432,1045.1,7316,13.4,128,252.6,1768,16.4,60,94.7,663,14
2022-06-28,9777,7042.4,49297,13.6,5489,3747.7,26234,14.4,809,657.4,4602,11.9,709,536.7,3757,10.6,791,681.3,4769,13.6,1582,1068.1,7477,13.7,316,254.4,1781,16.5,81,96.7,677,14.3
2022-06-29,10258,7238.1,50667,14,5690,3925.9,27481,15.1,928,668.4,4679,12.1,743,542,3794,10.7,911,673.4,4714,13.4,1489,1079.4,7556,13.9,341,251.7,1762,16.4,156,97.3,681,14.4
2022-06-30,9453,7530.6,52714,14.6,5195,4112.3,28786,15.8,804,677,4739,12.2,690,562.7,3939,11.1,888,697.1,4880,13.9,1415,1117.4,7822,14.4,280,254.4,1781,16.5,181,109.6,767,16.2
2022-07-01,9382,7854,54978,15.2,5222,4315,30205,16.6,832,704.1,4929,12.7,640,579.9,4059,11.5,867,710.7,4975,14.2,1418,1182.3,8276,15.2,236,246,1722,16,167,116,812,17.1
2022-07-02,10542,8400.7,58805,16.3,6040,4662.7,32639,17.9,984,753.6,5275,13.6,657,601.6,4211,11.9,854,739.3,5175,14.8,1490,1253.9,8777,16.1,311,255.3,1787,16.6,206,134.4,941,19.9
2022-07-03,9868,8938.7,62571,17.3,5590,4997,34979,19.2,928,804,5628,14.5,679,630.9,4416,12.5,812,771.6,5401,15.4,1402,1318.1,9227,16.9,257,267,1869,17.4,200,150.1,1051,22.2
2022-07-04,6089,9335.7,65350,18.1,3333,5220.7,36545,20.1,666,849.9,5949,15.3,396,644.7,4513,12.7,541,809,5663,16.1,755,1364.3,9550,17.5,227,281.1,1968,18.3,171,166,1162,24.5
2022-07-05,17976,10506.6,73546,20.3,10578,5947.7,41634,22.9,1533,953.3,6673,17.2,1048,693.1,4852,13.7,1315,883.7,6186,17.6,2696,1523.3,10663,19.6,531,311.7,2182,20.3,275,193.7,1356,28.6
2022-07-06,19147,11776.7,82437,22.8,10949,6699.4,46896,25.7,1730,1068.1,7477,19.3,1242,764,5348,15.1,1552,975.4,6828,19.5,2718,1698.7,11891,21.8,581,346,2422,22.5,375,225,1575,33.2
2022-07-07,18317,13042.4,91297,25.3,10468,7452.3,52166,28.6,1718,1198.7,8391,21.6,1158,831,5817,16.4,1431,1052.9,7370,21,2586,1865.9,13061,24,548,384.3,2690,25,408,257.4,1802,38
2022-07-08,19132,14434.7,101043,28,10932,8267.1,57870,31.8,1969,1361.1,9528,24.6,1261,919.9,6439,18.2,1367,1124.1,7869,22.4,2742,2055.1,14386,26.4,478,419,2933,27.2,383,288.3,2018,42.6
2022-07-09,20063,15793.6,110555,30.6,11503,9047.3,63331,34.8,1976,1502.4,10517,27.1,1323,1014.7,7103,20,1435,1207.1,8450,24.1,2935,2261.3,15829,29,534,450.9,3156,29.3,357,309.9,2169,45.8
2022-07-10,20160,17265,120855,33.4,11543,9898.6,69290,38,2035,1660.6,11624,30,1341,1109.3,7765,21.9,1354,1284.7,8993,25.6,2970,2485.4,17398,31.9,433,476,3332,30.9,484,350.4,2453,51.8
2022-07-11,12513,18183.3,127283,35.2,7177,10448.1,73137,40.1,1319,1753.9,12277,31.7,788,1165.4,8158,23,965,1345.3,9417,26.8,1599,2606,18242,33.5,310,487.9,3415,31.7,355,376.7,2637,55.7
2022-07-12,37100,20914.3,146400,40.5,21514,12009.9,84069,46.2,3470,2030.6,14214,36.6,2384,1356.1,9493,26.8,2560,1523.3,10663,30.4,5759,3043.3,21303,39.1,885,538.3,3768,35,528,412.9,2890,61
2022-07-13,39868,23874.3,167120,46.2,22492,13659.1,95614,52.5,3930,2344.6,16412,42.3,2665,1559.3,10915,30.8,3031,1734.7,12143,34.6,5763,3478.3,24348,44.7,1037,603.3,4223,39.2,950,495,3465,73.1
2022-07-14,38858,26806.9,187648,51.9,22116,15321.4,107250,58.9,3801,2642.3,18496,47.7,2756,1787.9,12515,35.3,2821,1933.3,13533,38.6,5493,3893,27251,50,1029,672,4704,43.7,842,557,3899,82.3
2022-07-15,38621,29592.4,207147,57.3,21476,16828.3,117798,64.7,3692,2888.6,20220,52.1,2719,1996.3,13974,39.4,3130,2185.1,15296,43.6,5620,4304.7,30133,55.3,1112,762.6,5338,49.6,872,626.9,4388,92.6
2022-07-16,41023,32585.9,228101,63.1,22927,18460.6,129224,70.9,4239,3210.7,22475,57.9,2814,2209.6,15467,43.7,2919,2397.1,16780,47.8,6064,4751.4,33260,61,1103,843.9,5907,54.8,957,712.6,4988,105.3
2022-07-17,40037,35427.1,247990,68.6,21623,19901.4,139310,76.5,4236,3525.9,24681,63.6,3048,2453.1,17172,48.5,2825,2607.4,18252,52,6136,5203.9,36427,66.8,1146,945.9,6621,61.5,1023,789.6,5527,116.7
2022-07-18,25980,37352,261464,72.3,14990,21018.4,147129,80.8,2684,3720.9,26046,67.2,1769,2593.3,18153,51.2,2057,2763.4,19344,55.1,2993,5403,37821,69.4,668,997.1,6980,64.8,819,855.9,5991,126.5
2022-07-19,73231,42511.6,297581,82.3,42240,23977.7,167844,92.1,7181,4250.9,29756,76.7,5081,2978.4,20849,58.8,4615,3056.7,21397,61,10894,6136.7,42957,78.8,2006,1157.3,8101,75.2,1214,953.9,6677,140.9
2022-07-20,75973,47668,333676,92.3,42831,26882.3,188176,103.3,7564,4769.9,33389,86.1,5466,3378.4,23649,66.8,5669,3433.6,24035,68.5,10331,6789.1,47524,87.2,2186,1321.4,9250,85.9,1926,1093.3,7653,161.5
2022-07-21,70850,52238,365666,101.2,40005,29436.6,206056,113.1,7013,5229.3,36605,94.4,5480,3767.6,26373,74.4,5200,3773.4,26414,75.3,9602,7376.6,51636,94.7,1978,1457,10199,94.7,1572,1197.6,8383,177
2022-07-22,68309,56477.6,395343,109.4,37811,31769.6,222387,122.1,7126,5720,40040,103.2,5433,4154.4,29081,82.1,5153,4062.6,28438,81.1,9204,7888.3,55218,101.3,2125,1601.7,11212,104.1,1457,1281,8967,189.3
2022-07-23,68258,60364.3,422550,116.9,36873,33759.9,236319,129.7,7230,6146.6,43026,110.9,5510,4538.6,31770,89.7,5481,4428.6,31000,88.4,9563,8388,58716,107.7,2021,1732.9,12130,112.6,1580,1369.9,9589,202.4
2022-07-24,65100,63946.3,447624,123.8,34504,35600.7,249205,136.8,7417,6601.1,46208,119.1,5730,4922.4,34457,97.3,4873,4721.1,33048,94.2,9029,8801.3,61609,113,1882,1882,12866,119.5,1665,1461.6,10231,216
2022-07-25,35540,65314.6,457202,126.5,18721,36135.1,252946,138.9,4080,6800.9,47606,122.7,3267,5137.1,35960,101.5,3162,4879,34153,97.3,4059,8953.7,62676,115,1058,1893.7,13256,123.1,1193,1515,10605,223.9
2022-07-26,55635,38048,266336,146.2,55635,38048,266336,146.2,10633,7294.1,51059,131.6,7732,5515.3,38607,109,6757,5184.9,36294,103.4,14140,9416.7,65917,120.9,2471,1960,13720,127.4,1606,1570.9,10996,232.1
2022-07-27,99753,72383.1,506682,140.2,52438,39418.3,275928,151.5,11034,7789.6,54527,140.6,8808,5992,41944,112.3,8777,5628.4,39399,103.4,13369,9850.4,68953,126.5,3287,2117.1,14820,137.6,2040,1587.3,11111,234.5
2022-07-28,87959,74820.3,523742,144.9,47124,40428.7,283001,155.4,9785,8185.7,57300,147.7,7637,6299.9,44099,124.5,7276,5924.9,41474,118.2,11470,10116.9,70818,129.9,2841,2240.6,15684,145.6,1826,1623.7,11366,239.9
2022-07-29,84881,77186.7,540307,149.5,45302,41497.4,290482,159.5,9187,8479.7,59358,153,7614,6611.7,46282,130.6,7251,6224.6,43572,124.2,11162,10397.3,72781,133.5,2768,2332.1,16325,151.6,1597,1643.9,11507,242.9
2022-07-30,81605,79089.7,553628,153.2,42990,42370.9,296596,162.8,9181,8479.7,61297,158,7339,6872,48104,135.8,6633,6389,44723,127.5,11033,10606.9,74248,136.2,2604,2415.4,16908,157,1825,1678.9,11752,248.1
2022-07-31,73248,80259.6,561817,155.4,36593,42672.1,298705,164,8743,8946.6,62626,161.5,7435,7116.9,49818,140.6,6604,6636.6,46456,132.4,9853,10725.6,75079,137.8,2460,2498,17486,162.4,1560,1663.9,11647,245.9
2022-08-01,44253,81507.3,570551,157.8,22621,43231,302617,166.1,5009,9080,63560,163.9,4480,7290.4,51033,144,4312,6801,47607,135.7,5385,10915,76405,140.2,1441,2552.9,17870,165.9,1005,1637,11459,241.9
2022-08-02,111221,83261.4,582830,161.2,60273,43898,307286,168.7,12691,9374.6,65622,169.2,9311,7516.1,52613,148.5,8831,7097.1,49680,141.6,15519,11111.9,77783,142.7,3109,2643.7,18506,171.8,1487,1620,11340,239.4
2022-08-03,119322,86056.4,602395,166.7,60787,45090.6,315634,173.3,13891,9783,68481,176.6,11379,7884.1,55189,155.8,10892,7399,51793,147.6,15830,11462.1,80235,147.2,4589,2829.9,19809,183.9,1954,1607.7,11254,237.6
2022-08-04,107459,88840.9,621886,172,53464,45995.3,321967,176.7,12148,10120.4,70843,182.7,10721,8324.7,58273,164.5,10036,7793.4,54554,155.5,14840,11943.3,83603,153.4,4362,3047.1,21330,198.1,1888,1616.6,11316,238.9
2022-08-05,112404,92771,649397,179.7,55980,47519.9,332639,182.6,12948,10657.1,74600,192.3,11342,8857.4,62002,175,10532,8262.1,57835,164.8,15916,12622.3,88356,162.1,3998,3222.9,22560,209.5,1688,1629.3,11405,240.7
2022-08-06,110093,96835.6,677849,187.5,54646,49182.9,344280,189,12803,11174.1,78219,201.7,10432,9296.9,65078,183.7,10373,8796.6,61576,175.5,16238,13365.6,93559,171.7,3965,3417.3,23921,222.1,1636,1602.3,11216,236.8
2022-08-07,105023,101379.9,709659,196.3,50129,51119.7,357838,196.4,12357,11690.6,81834,211,11137,9826.4,68785,194.1,10533,9358.1,65507,186.7,15630,14191.4,99340,182.3,3423,3555,24885,231.1,1814,1638.6,11470,242.1
2022-08-08,54810,102894,720258,199.3,25590,51546.4,360825,198.1,6416,11892.3,83246,214.6,6215,10075.6,70529,199.1,5647,9549,66843,190.5,7222,14455,101185,185.7,2491,3705.1,25936,240.8,1229,1670.6,11694,246.8
2022-08-09,149309,108330.3,758312,209.8,76085,53800.4,376603,206.7,17070,12518,87626,225.9,13898,10731.4,75120,212,12996,10143.9,71007,202.4,22873,15505,108535,199.1,4749,3939.3,27575,256,1638,1692.3,11846,250.1
2022-08-10,151177,112878.1,790147,218.6,71677,55355,387485,212.7,17905,13091.4,91640,236.3,17007,11534.6,80742,227.9,15443,10794,75558,215.4,21916,16373.7,114616,210.3,5252,4033.7,28236,262.2,1977,1695.7,11870,250.6
2022-08-11,136719,117056.4,819395,226.7,65893,57130.1,399911,219.5,15708,13599,95193,245.4,15570,12227.1,85590,241.6,13370,11270.3,78892,224.9,19580,17050.6,119354,219,4589,4066.3,28464,264.3,2009,1713,11991,253.1
2022-08-12,128250,119320.6,835244,231.1,62467,58056.7,406397,223.1,14677,13846.6,96926,249.9,14216,12637.7,88464,249.7,12429,11541.4,80790,230.3,18206,17377.6,121643,223.2,4287,4107.7,28754,267,1968,1752.9,12270,259
2022-08-13,124112,121320.9,849246,234.9,58911,58665.7,410660,225.4,14281,14057.7,98404,253.7,14530,13222.7,92559,261.3,12246,11808.4,82659,235.6,18318,17673.7,123716,227,3965,4107.6,28753,267,1861,1785,12495,263.8
2022-08-14,119143,123343,863401,238.9,54746,59328.1,415297,228,14967,14430.9,101016,260.4,14561,13712.4,95987,270.9,12034,12022.9,84160,239.9,17491,17940.7,125585,230.4,3447,4111.1,28778,267.2,1897,1796.9,12495,265.5
2022-08-15,61682,124328.7,870301,240.8,27182,59557.7,416904,228.9,7789,14627.6,102393,264,7909,13954.7,97683,275.7,6570,12154.9,85084,242.5,8409,18111,126777,232.6,2355,4091.9,28643,266,1468,1831,12817,270.6
2022-08-16,83665,114954.9,804684,222.6,38171,54143.7,379006,208.1,10247,13653,95571,246.4,9714,13357.3,93501,263.9,9111,11600,81200,231.4,12300,16601.4,116210,213.2,2748,3806,26642,247.4,1374,1793.4,12554,265
2022-08-17,180236,119099.6,833697,230.6,87440,56391.9,394743,216.7,20849,14073.4,98514,254,19254,13677.1,95740,270.2,16226,11711.9,81983,233.7,29547,17690.6,123834,227.2,5162,3793.1,26552,246.5,1758,1761.6,12331,260.3
2022-08-18,177941,124985.4,874898,242,79815,58380.3,408662,224.3,22055,14979.1,104854,270.3,21228,14485,101395,286.2,19988,12657.3,88601,252.5,26906,18735.9,131151,240.6,5605,3938.1,27567,256,2344,1809.7,12668,267.4
2022-08-19,138347,126428.4,884999,244.8,61013,58172.6,407208,223.5,15795,15139.1,105974,273.2,17108,14898.6,104290,294.4,16705,13268.1,92877,264.7,21342,19184,134288,246.4,4290,3938.6,27570,256,2094,1827.4,12792,270
2022-08-20,128919,127112.4,889787,246.2,57400,57956.1,405693,222.7,15590,15325,107275,276.6,15460,15031.6,105221,297,14424,13578.9,95052,270.9,20497,19494.6,136462,250.4,3661,3895,27265,253.2,1887,1831.3,12819,270.6
